listing_id,body_type,color,interior_material,sunroof
20073989,Hatchback,Gray,Textile,
20363061,Sedan,White,Textile,False
19273124,SUV / Crossover,Silver,Leather,
20375799,Sedan,White,Velour,False
20255508,SUV / Crossover,White,Alcantara,
20122949,Minivan,Silver,Textile,False
19726363,Wagon,Black,Textile,False
20118454,Hatchback,Blue,Textile,
19773648,Sedan,Blue,Textile,False
20392088,SUV / Crossover,Blue,Textile,False
20288685,Sedan,Black,Leather,
19773713,SUV / Crossover,Black,Leather,
20406731,Sedan,Black,Textile,
20203844,SUV / Crossover,Black,Leather,
19843207,Sedan,White,Textile,False
20388025,SUV / Crossover,Black,Leather,
20370279,Sedan,Gray,Textile,False
20214575,SUV / Crossover,White,Leather,
20331754,Sedan,Silver,Textile,False
20391801,Sedan,White,Textile,False
19955278,Hatchback,Black,Textile,False
20135147,SUV / Crossover,Black,Leather,
20207780,Sedan,Maroon,Textile,False
19989059,SUV / Crossover,White,Other,False
20111392,Sedan,Silver,Leather,False
19530494,Sedan,Blue,Textile,False
19249467,SUV / Crossover,Gray,Leather,
18428521,Sedan,White,Other,False
19562356,Sedan,White,Alcantara,False
19558255,SUV / Crossover,Black,Leather,
20406734,SUV / Crossover,Gray,Textile,False
19125833,SUV / Crossover,Blue,Alcantara,False
19126552,SUV / Crossover,Black,Textile,False
18631108,SUV / Crossover,Silver,Textile,False
20146804,Sedan,White,Leather,
19155811,SUV / Crossover,Black,Leather,False
20381689,Sedan,White,Textile,False
20372991,Sedan,Silver,Textile,False
20363653,Hatchback,Black,Leather,
19727293,Sedan,Green,Textile,False
19825323,Sedan,Maroon,Other,False
18451592,SUV / Crossover,Black,Leather,
19704591,Sedan,White,Textile,False
19491634,Minivan,White,Leather,
20322827,Sedan,Black,Leather,
18828180,Sedan,Silver,Textile,
18517304,Minivan,Silver,Other,False
19041059,Sedan,Black,Leather,False
20174124,Van,White,Textile,False
18546537,SUV / Crossover,Black,Leather,
19608616,Sedan,Gray,Leather,
18946402,Sedan,White,Alcantara,False
20259753,Sedan,Silver,Textile,False
20311826,Sedan,Black,Leather,
20191524,SUV / Crossover,White,Leather,
19417558,Sedan,Gray,Alcantara,
20243917,Sedan,Black,Leather,
20089672,SUV / Crossover,Black,Leather,False
19388468,SUV / Crossover,Black,Leather,False
20341294,SUV / Crossover,Gray,Leather,
20283009,SUV / Crossover,White,Textile,False
19051219,Sedan,Blue,Textile,False
20202350,SUV / Crossover,Black,Leather,
20079932,SUV / Crossover,White,Textile,False
18788840,Sedan,Black,Textile,False
19989465,SUV / Crossover,Black,Leather,
19550093,SUV / Crossover,Black,Textile,False
20236201,Sedan,Blue,Textile,False
20237477,SUV / Crossover,Black,Leather,
18995909,SUV / Crossover,White,Leather,
19980594,SUV / Crossover,Gray,Leather,
20265407,Hatchback,Silver,Textile,
20197575,SUV / Crossover,White,Textile,False
19454591,Sedan,White,Textile,False
20316726,Sedan,Gray,Alcantara,False
20198778,Sedan,Black,Textile,False
20355963,Sedan,Black,Textile,False
20213640,Sedan,Black,Leather,
19011318,Sedan,White,Textile,False
19729743,Sedan,White,Leather,False
20127520,Sedan,White,Leather,
20001357,Sedan,Black,Textile,False
15837143,SUV / Crossover,Green,Other,False
20086536,Sedan,Black,Leather,
20150914,Sedan,White,Leather,
20184772,Sedan,White,Textile,
20211415,Sedan,White,Other,
20171814,SUV / Crossover,Gray,Textile,
20385992,Coupe,Green,Textile,False
20378117,Sedan,Beige,Leather,
20034237,SUV / Crossover,Black,Textile,False
18833968,Sedan,Silver,Textile,False
19976459,Sedan,Blue,Textile,False
20230341,SUV / Crossover,Black,Alcantara,False
20264067,Sedan,White,Other,False
19641689,Sedan,Black,Leather,
19863249,SUV / Crossover,White,Other,False
20246344,Sedan,Silver,Leather,
18365050,Sedan,Blue,Textile,False
19742368,SUV / Crossover,Black,Velour,False
19697347,SUV / Crossover,Silver,Textile,
19864184,SUV / Crossover,White,Leather,False
20062154,SUV / Crossover,White,Textile,False
19847683,Sedan,Silver,Textile,False
19347139,SUV / Crossover,White,Leather,
20195274,Sedan,Black,Leather,False
20322046,Hatchback,Red,Textile,False
20012835,Sedan,White,Leather,False
19570943,Sedan,Red,Textile,
18987004,SUV / Crossover,Blue,Textile,False
19211233,Sedan,White,Textile,False
19695663,Sedan,White,Leather,False
18622712,Sedan,Silver,Textile,False
18724814,Sedan,Silver,Other,False
19595648,SUV / Crossover,White,Textile,False
20117213,SUV / Crossover,Black,Leather,False
16265865,SUV / Crossover,Black,Leather,
19937615,Sedan,Black,Textile,
20365217,Sedan,Black,Leather,False
20355744,Sedan,Black,Leather,
19597307,Sedan,White,Leather,
19375811,SUV / Crossover,Gray,Alcantara,False
20085516,Sedan,Black,Textile,
19882410,Sedan,Gray,Textile,
20191037,Hatchback,Gray,Textile,
20176899,SUV / Crossover,Gray,Textile,
19890535,Sedan,Black,Leather,
20208288,Sedan,Green,Textile,False
19370414,SUV / Crossover,Black,Leatherette,False
20375628,SUV / Crossover,Blue,Leather,
20322799,SUV / Crossover,Black,Leather,False
20097958,Sedan,Red,Textile,False
20361791,Sedan,White,Textile,False
20174174,Sedan,Black,Leather,
19182367,Sedan,Silver,Textile,False
19583708,Minivan,Gray,Textile,False
20076226,Van,White,Textile,False
18817669,Sedan,Silver,Leather,
19841218,Sedan,Blue,Leather,False
19737141,Sedan,White,Textile,False
18957989,SUV / Crossover,Gray,Leather,
19573828,Hatchback,Silver,Textile,False
16743565,Sedan,White,Leather,
20146751,SUV / Crossover,Black,Textile,False
20108882,SUV / Crossover,Black,Leather,
20323168,SUV / Crossover,White,Textile,False
20243650,Sedan,White,Leather,
20388596,SUV / Crossover,Gold,Leather,False
20285018,Sedan,White,Textile,False
18009796,Sedan,Black,Leather,False
20135855,Sedan,White,Leather,False
17924053,Wagon,Black,Alcantara,False
19901159,Sedan,White,Leather,
20241547,Sedan,Blue,Leather,
20387845,SUV / Crossover,Blue,Leather,
19948001,Sedan,White,Leather,False
19029046,SUV / Crossover,Green,Leather,
20186146,SUV / Crossover,Black,Leather,False
20137172,Sedan,White,Leather,False
19969298,SUV / Crossover,White,Leather,
19242909,SUV / Crossover,White,Leather,
19756774,SUV / Crossover,Black,Leather,
20210916,SUV / Crossover,White,Leather,
20368643,Sedan,Black,Textile,False
20382163,Sedan,Black,Textile,False
19414866,SUV / Crossover,Gray,Leather,
20369597,Sedan,White,Alcantara,False
20215353,Sedan,Silver,Leather,
19391974,Sedan,Gray,Other,False
19330243,Hatchback,Red,Textile,False
20250267,SUV / Crossover,Gray,Leather,
19752012,Sedan,Blue,Leather,
19609942,Sedan,Blue,Textile,False
20157915,Sedan,Gray,Leather,
19414853,SUV / Crossover,Gray,Textile,False
20140121,Hatchback,Maroon,Other,False
19349966,Sedan,Black,Textile,False
19913365,Sedan,Red,Leather,False
19558040,SUV / Crossover,White,Leather,
20357826,Minivan,Silver,Velour,False
20106103,Sedan,White,Leather,
20129802,SUV / Crossover,Black,Leather,
20063147,Sedan,Gray,Other,False
20028824,Sedan,White,Textile,False
20028825,Sedan,White,Leather,False
19654183,Sedan,Black,Leather,
19882227,Sedan,Gray,Leather,
20089797,Sedan,White,Leather,False
19888031,Sedan,Black,Textile,False
18767136,Sedan,Black,Leather,
18673632,Sedan,Gray,Leather,
17652989,Sedan,White,Textile,False
20258814,SUV / Crossover,Black,Textile,False
20357785,Sedan,White,Leather,False
20222583,Sedan,Silver,Textile,False
20218679,SUV / Crossover,White,Leather,
20265462,Hatchback,Silver,Leatherette,False
19820868,SUV / Crossover,White,Leather,False
19828357,Sedan,Black,Textile,False
18818202,Sedan,White,Leather,
19603627,SUV / Crossover,Black,Leather,
19491265,Sedan,Brown,Alcantara,False
20309182,Sedan,Silver,Textile,False
20308670,Wagon,Silver,Textile,False
19073231,SUV / Crossover,Black,Leather,
17406394,Sedan,Silver,Leather,False
19046543,Minivan,Gray,Alcantara,False
19989341,SUV / Crossover,Black,Textile,False
19762858,Sedan,Gray,Leather,
18966332,Sedan,Red,Leather,
19319143,Sedan,Blue,Leather,False
19888454,Sedan,Gray,Leather,
18987667,Sedan,Silver,Leather,False
19823849,Sedan,Silver,Textile,
20094403,SUV / Crossover,Silver,Leather,False
19929486,Hatchback,Blue,Leatherette,False
19872672,SUV / Crossover,Gray,Leather,
20215312,Sedan,Silver,Textile,False
19833670,Minivan,Blue,Textile,False
18967717,SUV / Crossover,Black,Textile,False
19880296,Sedan,Silver,Textile,False
19145959,SUV / Crossover,Black,Textile,False
19888022,Sedan,Black,Leather,
19566416,Sedan,White,Leather,False
20041917,Sedan,Black,Textile,False
19897957,Sedan,Black,Leather,
20089532,SUV / Crossover,White,Leather,
20024177,Sedan,Silver,Leather,
19857075,Hatchback,Blue,Textile,False
20149610,SUV / Crossover,Silver,Textile,False
20129240,SUV / Crossover,Gray,Textile,False
19543793,Hatchback,Red,Leather,False
20239531,Sedan,Gray,Textile,False
19709717,SUV / Crossover,Black,Textile,False
16966415,Coupe,Blue,Leather,
18171099,Sedan,Silver,Leather,
20120429,Sedan,Black,Leather,
20075632,Sedan,Gray,Leather,False
19176471,SUV / Crossover,Silver,Leather,
20374572,SUV / Crossover,White,Other,False
19954471,Sedan,Gray,Textile,False
20374561,Sedan,Black,Leather,
20270843,Sedan,Silver,Textile,False
17981334,Wagon,Silver,Textile,False
17441374,SUV / Crossover,Maroon,Leather,
17754736,Sedan,Green,Textile,
19604489,Sedan,Silver,Alcantara,
20361923,Sedan,Silver,Textile,False
20303044,Wagon,Silver,Textile,False
19206784,Van,Yellow,Textile,False
20098638,Minivan,Black,Textile,False
19911536,Hatchback,Maroon,Textile,False
20071275,SUV / Crossover,Beige,Velour,False
17411465,Wagon,White,Other,False
20063145,Sedan,Silver,Leather,
20218563,Sedan,White,Leather,
20354979,Sedan,Blue,Leather,False
18470610,Minivan,White,Textile,False
20165628,SUV / Crossover,Silver,Velour,False
19777459,SUV / Crossover,Gray,Textile,False
18719436,Sedan,Black,Other,False
19442118,Sedan,White,Leather,
20322577,Sedan,Black,Leather,
18981192,SUV / Crossover,Gray,Leather,
20209469,SUV / Crossover,White,Leather,
20024705,SUV / Crossover,Black,Leather,
17429639,SUV / Crossover,Black,Leather,
20312158,Sedan,Gray,Textile,False
20080036,SUV / Crossover,Brown,Leather,False
18330014,Minivan,Silver,Textile,False
20317819,Sedan,Black,Textile,False
17368648,Sedan,Black,Leather,
18789063,Sedan,White,Velour,False
20079831,Minivan,White,Textile,False
20348315,Sedan,Black,Leather,
17925370,SUV / Crossover,White,Textile,False
20139650,Minivan,Blue,Textile,
20263345,SUV / Crossover,White,Leather,False
19814668,Sedan,Gray,Textile,False
19294711,Sedan,Black,Textile,False
20264573,Sedan,Black,Leather,
20351980,Sedan,Black,Leather,
20292470,SUV / Crossover,Black,Leather,
20058826,SUV / Crossover,Blue,Leather,
20190735,Sedan,Black,Textile,False
20189256,Sedan,Blue,Other,False
17833028,Minivan,Black,Leather,False
18417057,SUV / Crossover,Silver,Leather,
20196293,SUV / Crossover,Gray,Other,False
20124949,Sedan,White,Other,False
20137008,SUV / Crossover,Black,Leather,
19177312,Sedan,Black,Leather,False
20105867,Sedan,Silver,Textile,False
19868795,Hatchback,Maroon,Textile,False
19645409,SUV / Crossover,Blue,Leather,False
19367431,SUV / Crossover,Black,Leather,
20120555,SUV / Crossover,Red,Leather,False
18337278,Hatchback,Gray,Leather,False
19265245,SUV / Crossover,Red,Leather,
20245261,Coupe,Black,Textile,False
20390458,SUV / Crossover,Gray,Leather,
15915262,SUV / Crossover,Gray,Leather,
18158638,Sedan,White,Other,False
19822392,Van,Blue,Textile,False
19150117,Van,Green,Textile,False
20019695,SUV / Crossover,White,Textile,False
20361476,Sedan,Gray,Leather,
20071347,Sedan,Silver,Textile,False
20176351,Sedan,Silver,Textile,
19871707,Sedan,Black,Textile,False
20118555,Sedan,Silver,Textile,
20089867,Sedan,White,Leather,False
19245787,Sedan,Gray,Textile,
20313451,SUV / Crossover,Black,Leather,
17527533,Minivan,White,Textile,False
12126546,Sedan,White,Textile,False
20264438,Sedan,Black,Leather,
20065036,Coupe,Black,Textile,False
18801341,Sedan,Blue,Textile,False
20348035,SUV / Crossover,Black,Leather,
20180669,Sedan,Black,Leather,False
20044933,Sedan,Black,Leather,
19729018,Sedan,Gray,Leather,
18798499,Minivan,Silver,Leather,
19065961,Sedan,Black,Textile,False
19025477,Hatchback,Gray,Other,False
17333628,Sedan,Red,Other,False
19408294,Sedan,Gray,Leather,
20114747,Hatchback,Green,Other,False
20089886,Sedan,Black,Leather,
19951376,Minivan,Silver,Textile,False
19258144,Sedan,Black,Other,False
19010138,SUV / Crossover,Black,Leather,False
20237156,SUV / Crossover,Gray,Leather,
19820546,Sedan,White,Textile,False
20208311,Hatchback,Gold,Textile,False
20009410,Sedan,Black,Textile,False
20336832,SUV / Crossover,Silver,Leather,
18821431,Sedan,Black,Leather,
20255417,Sedan,Gray,Leather,False
20328253,Sedan,Silver,Textile,
20276881,Sedan,Maroon,Leather,False
18457575,Sedan,Silver,Leather,
19599872,Wagon,Blue,Textile,False
20316753,Hatchback,Beige,Textile,False
20206801,Sedan,Black,Leather,False
20297477,Sedan,Cyan,Textile,False
19748113,SUV / Crossover,Black,Textile,False
20228327,Sedan,Silver,Textile,
20179523,SUV / Crossover,White,Textile,False
20305606,Sedan,White,Leather,
20165134,Hatchback,Black,Textile,False
19886363,Hatchback,Beige,Alcantara,False
20336244,Minivan,White,Textile,False
20326233,Sedan,Silver,Textile,False
20388607,Sedan,Silver,Leather,False
19394362,Sedan,Blue,Velour,False
18694886,SUV / Crossover,Gray,Leather,
19889917,Sedan,Silver,Textile,False
19611815,SUV / Crossover,Black,Leather,
20228175,Sedan,Red,Textile,False
19070154,Sedan,Black,Textile,False
20374917,Coupe,White,Leather,
18917143,Sedan,Blue,Leather,
18913408,Sedan,Yellow,Textile,False
18305269,SUV / Crossover,Black,Textile,False
18795296,SUV / Crossover,Black,Leather,
19731822,Sedan,Black,Textile,
19931644,Sedan,Silver,Other,False
20292701,Sedan,Black,Leather,False
20106075,Sedan,White,Leather,
19823520,Sedan,Red,Leather,False
20374650,Sedan,White,Leather,
18668389,SUV / Crossover,Gold,Textile,False
19540246,Sedan,Black,Textile,False
20043801,Hatchback,Gray,Other,False
20326186,Sedan,Black,Leather,
18900296,SUV / Crossover,Blue,Leather,
18986345,SUV / Crossover,Silver,Textile,False
20111887,Sedan,Black,Leather,
17422034,Sedan,Beige,Leather,False
20389196,SUV / Crossover,Black,Leather,
19800472,Sedan,Blue,Textile,False
20176425,Van,Beige,Textile,
19249343,Minivan,Blue,Textile,False
19382577,SUV / Crossover,Red,Textile,False
20362176,Sedan,Gray,Other,False
19815231,Sedan,Gray,Textile,False
18738018,SUV / Crossover,White,Leather,
20058903,SUV / Crossover,Black,Leather,
19953923,Sedan,White,Leather,
20001455,Sedan,White,Leather,False
19692733,Sedan,Blue,Other,False
20064696,SUV / Crossover,Gray,Leather,
19746974,SUV / Crossover,Gray,Textile,
19784382,SUV / Crossover,Gray,Leather,
20172320,Hatchback,Blue,Textile,False
19882897,Van,Blue,Textile,False
20255509,Sedan,Silver,Textile,False
18636985,Sedan,Gray,Textile,False
18055126,Sedan,Blue,Other,False
20363475,Sedan,Black,Leather,
19129485,Sedan,Gray,Textile,False
20252940,Sedan,White,Leather,
20023558,Hatchback,Maroon,Textile,
20352492,Sedan,Silver,Alcantara,False
18629654,Sedan,White,Other,False
20338090,SUV / Crossover,Black,Other,False
20051423,Hatchback,Black,Textile,
20049144,SUV / Crossover,Red,Leather,
18937032,SUV / Crossover,Black,Textile,False
19912488,SUV / Crossover,Black,Alcantara,
19557586,SUV / Crossover,Black,Leather,
19557653,SUV / Crossover,Black,Textile,False
20037279,SUV / Crossover,Black,Leather,
20218562,Sedan,Blue,Textile,False
20183695,SUV / Crossover,Gray,Leather,False
19725093,Minivan,White,Leatherette,False
20174871,Sedan,Silver,Textile,False
19754638,Sedan,White,Velour,False
18676631,SUV / Crossover,Blue,Leather,
20290836,Sedan,White,Leather,
19463770,Sedan,Maroon,Leather,False
20331134,SUV / Crossover,Black,Leather,False
18670910,Sedan,Beige,Textile,
20319027,Sedan,Black,Textile,False
19864926,SUV / Crossover,Silver,Leather,
20046607,SUV / Crossover,Gray,Leather,
19422109,Sedan,White,Textile,False
20275928,Sedan,Gray,Textile,False
20275952,Sedan,White,Leather,
20177238,Sedan,White,Other,False
20172492,SUV / Crossover,Black,Leather,False
20092793,SUV / Crossover,Black,Leather,
20270467,Sedan,Gray,Leather,
20332441,Sedan,Black,Leather,
20357828,SUV / Crossover,Red,Textile,False
20365553,Sedan,Silver,Textile,False
19953811,Sedan,White,Textile,False
18892433,SUV / Crossover,Black,Textile,False
20386940,Sedan,White,Leather,False
19612286,SUV / Crossover,Black,Leather,
19502495,SUV / Crossover,Blue,Leather,
19924197,SUV / Crossover,Gray,Velour,False
20170029,Sedan,Gray,Other,False
20245065,Wagon,Black,Textile,False
17505871,Minibus,White,Textile,
20067117,SUV / Crossover,Gray,Leather,False
20388878,Sedan,Black,Textile,
19930446,Liftback,White,Leather,False
20208689,Wagon,Gray,Other,False
19919826,SUV / Crossover,White,Leather,False
20154006,Sedan,Black,Textile,False
20163647,SUV / Crossover,Green,Textile,False
19262978,Sedan,Blue,Leather,
20143778,Sedan,Black,Textile,
20218389,Sedan,Black,Textile,False
20201626,SUV / Crossover,Gray,Leather,False
20364246,Sedan,Silver,Leather,
18667769,SUV / Crossover,Black,Leather,
18408777,Sedan,White,Textile,False
20157748,Sedan,Blue,Textile,False
19980005,SUV / Crossover,Brown,Other,
20278563,Sedan,Brown,Leather,
18659369,Hatchback,Gray,Other,False
18572152,Sedan,Silver,Leather,
19826909,Sedan,Beige,Leather,
20170034,Coupe,Silver,Leather,
17549816,SUV / Crossover,Silver,Leather,
17295913,SUV / Crossover,Green,Velour,False
19699933,SUV / Crossover,Blue,Leather,False
19635287,Sedan,Silver,Leather,False
19250383,SUV / Crossover,Red,Textile,False
20176321,Sedan,White,Leather,False
20345908,Sedan,White,Textile,False
20317262,Sedan,Silver,Textile,False
20348153,Hatchback,Gold,Textile,False
19050519,SUV / Crossover,Black,Other,False
18704195,Sedan,White,Textile,False
17649817,Sedan,Black,Other,False
19815234,Hatchback,White,Leatherette,False
19974011,Sedan,White,Textile,False
20254071,Sedan,Silver,Textile,False
20273778,SUV / Crossover,Black,Leather,
20386766,Hatchback,White,Textile,False
19959160,SUV / Crossover,White,Textile,False
20326571,Sedan,White,Leather,False
20263302,Sedan,Black,Velour,
20148009,Sedan,Silver,Leather,
20379240,SUV / Crossover,Black,Textile,False
20259212,SUV / Crossover,Gray,Textile,False
20340679,Sedan,Blue,Other,False
20392361,Sedan,Silver,Textile,False
20169421,Sedan,White,Velour,
20229270,Sedan,Gray,Textile,
19869239,Sedan,White,Other,False
19711588,Sedan,Gray,Other,False
19791287,SUV / Crossover,White,Leatherette,False
19932195,Minivan,White,Other,False
16464976,Hatchback,Silver,Textile,False
20058799,Sedan,Silver,Textile,
19797198,SUV / Crossover,Silver,Textile,False
18321709,Sedan,Silver,Alcantara,
19915789,Sedan,Gray,Textile,False
20095538,SUV / Crossover,Black,Leather,False
